'date','seven_day_moving_avg_prcp'
'2019-12-20',0.13285714285714286808
'2019-12-21',0.0042857142857142859274
'2019-12-22',0.0
'2019-12-23',0.0
'2019-12-24',0.0
'2019-12-25',0.0
'2019-12-26',0.035714285714285712303
'2019-12-27',0.14142857142857143126
'2019-12-28',0.14428571428571429491
'2019-12-29',0.14428571428571429491
'2019-12-30',0.14428571428571429491
'2019-12-31',0.16571428571428570286
'2020-01-01',0.20428571428571426493
'2020-01-02',0.16857142857142859426
'2020-01-03',0.068571428571428574838
'2020-01-04',0.065714285714285711192
'2020-01-05',0.065714285714285711192
'2020-01-06',0.065714285714285711192
'2020-01-07',0.044285714285714282423
'2020-01-08',0.0057142857142857142807
'2020-01-09',0.012857142857142856914
'2020-01-10',0.0071428571428571435014
'2020-01-11',0.017142857142857143709
'2020-01-12',0.017142857142857143709
'2020-01-13',0.032857142857142855596
'2020-01-14',0.032857142857142855596
'2020-01-15',0.085714285714285715078
'2020-01-16',0.07857142857142858372
'2020-01-17',0.07857142857142858372
'2020-01-18',0.068571428571428574838
'2020-01-19',0.068571428571428574838
'2020-01-20',0.052857142857142859482
'2020-01-21',0.052857142857142859482
'2020-01-22',0.12142857142857142738
'2020-01-23',0.12142857142857142738
'2020-01-24',0.12142857142857142738
'2020-01-25',0.12142857142857142738
'2020-01-26',0.12142857142857142738
'2020-01-27',0.12142857142857142738
'2020-01-28',0.12428571428571429102
'2020-01-29',0.0028571428571428571403
'2020-01-30',0.012857142857142858649
'2020-01-31',0.012857142857142858649
'2020-02-01',0.012857142857142858649
'2020-02-02',0.012857142857142858649
'2020-02-03',0.085714285714285715078
'2020-02-04',0.11857142857142857761
'2020-02-05',0.11857142857142857761
'2020-02-06',0.10857142857142856873
'2020-02-07',0.16142857142857142127
'2020-02-08',0.20142857142857142904
'2020-02-09',0.22000000000000000111
'2020-02-10',0.20285714285714284699
'2020-02-11',0.16714285714285712081
'2020-02-12',0.16714285714285712081
'2020-02-13',0.16714285714285712081
'2020-02-14',0.11428571428571429602
'2020-02-15',0.074285714285714288251
'2020-02-16',0.055714285714285716188
'2020-02-17',0.0
'2020-02-18',0.0
'2020-02-19',0.0
'2020-02-20',0.0
'2020-02-21',0.0
'2020-02-22',0.020000000000000000416
'2020-02-23',0.020000000000000000416
'2020-02-24',0.077142857142857151897
'2020-02-25',0.077142857142857151897
'2020-02-26',0.077142857142857151897
'2020-02-27',0.077142857142857151897
'2020-02-28',0.077142857142857151897
'2020-02-29',0.094285714285714292137
'2020-03-01',0.094285714285714292137
'2020-03-02',0.037142857142857144125
'2020-03-03',0.089999999999999996669
'2020-03-04',0.089999999999999996669
'2020-03-05',0.089999999999999996669
'2020-03-06',0.089999999999999996669
'2020-03-07',0.052857142857142859482
'2020-03-08',0.052857142857142859482
'2020-03-09',0.057142857142857148011
'2020-03-10',0.041428571428571432655
'2020-03-11',0.041428571428571432655
'2020-03-12',0.041428571428571432655
'2020-03-13',0.041428571428571432655
'2020-03-14',0.064285714285714293247
'2020-03-15',0.064285714285714293247
'2020-03-16',0.19285714285714286586
'2020-03-17',0.15571428571428572174
'2020-03-18',0.15571428571428572174
'2020-03-19',0.15571428571428572174
'2020-03-20',0.32142857142857145236
'2020-03-21',0.29857142857142854319
'2020-03-22',0.29999999999999993338
'2020-03-23',0.16714285714285712081
'2020-03-24',0.16714285714285712081
'2020-03-25',0.23142857142857140018
'2020-03-26',0.23857142857142857317
'2020-03-27',0.07857142857142858372
'2020-03-28',0.087142857142857160779
'2020-03-29',0.085714285714285728956
'2020-03-30',0.085714285714285728956
'2020-03-31',0.10428571428571430101
'2020-04-01',0.042857142857142864478
'2020-04-02',0.035714285714285712303
'2020-04-03',0.040000000000000000832
'2020-04-04',0.031428571428571430712
'2020-04-05',0.060000000000000004718
'2020-04-06',0.077142857142857151897
'2020-04-07',0.060000000000000004718
'2020-04-08',0.057142857142857148011
'2020-04-09',0.057142857142857148011
'2020-04-10',0.32142857142857145236
'2020-04-11',0.32142857142857145236
'2020-04-12',0.2928571428571428159
'2020-04-13',0.27571428571428568954
'2020-04-14',0.28428571428571430823
'2020-04-15',0.31571428571428572507
'2020-04-16',0.31571428571428572507
'2020-04-17',0.041428571428571432655
'2020-04-18',0.067142857142857143015
'2020-04-19',0.067142857142857143015
'2020-04-20',0.085714285714285728956
'2020-04-21',0.14428571428571429491
'2020-04-22',0.1128571428571428642
'2020-04-23',0.14428571428571429491
'2020-04-24',0.14428571428571429491
'2020-04-25',0.11857142857142856373
'2020-04-26',0.11999999999999999555
'2020-04-27',0.20285714285714284699
'2020-04-28',0.16428571428571428492
'2020-04-29',0.16428571428571428492
'2020-04-30',0.13857142857142856762
'2020-05-01',0.13857142857142856762
'2020-05-02',0.13857142857142856762
'2020-05-03',0.14571428571428571285
'2020-05-04',0.044285714285714282423
'2020-05-05',0.07857142857142858372
'2020-05-06',0.08285714285714286531
'2020-05-07',0.077142857142857151897
'2020-05-08',0.084285714285714297133
'2020-05-09',0.084285714285714297133
'2020-05-10',0.075714285714285720074
'2020-05-11',0.075714285714285720074
'2020-05-12',0.021428571428571432239
'2020-05-13',0.018571428571428572062
'2020-05-14',0.018571428571428572062
'2020-05-15',0.011428571428571428561
'2020-05-16',0.011428571428571428561
'2020-05-17',0.011428571428571428561
'2020-05-18',0.011428571428571428561
'2020-05-19',0.0057142857142857142807
'2020-05-20',0.097142857142857155783
'2020-05-21',0.097142857142857155783
'2020-05-22',0.097142857142857155783
'2020-05-23',0.097142857142857155783
'2020-05-24',0.097142857142857155783
'2020-05-25',0.097142857142857155783
'2020-05-26',0.097142857142857155783
'2020-05-27',0.0071428571428571435014
'2020-05-28',0.0071428571428571435014
'2020-05-29',0.0071428571428571435014
'2020-05-30',0.0071428571428571435014
'2020-05-31',0.071428571428571424606
'2020-06-01',0.094285714285714292137
'2020-06-02',0.12714285714285714079
'2020-06-03',0.13285714285714284033
'2020-06-04',0.13285714285714284033
'2020-06-05',0.13285714285714284033
'2020-06-06',0.13285714285714284033
'2020-06-07',0.068571428571428574838
'2020-06-08',0.052857142857142859482
'2020-06-09',0.015714285714285715356
'2020-06-10',0.0071428571428571435014
'2020-06-11',0.0071428571428571435014
'2020-06-12',0.0071428571428571435014
'2020-06-13',0.0071428571428571435014
'2020-06-14',0.0071428571428571435014
'2020-06-15',0.0
'2020-06-16',0.0
'2020-06-17',0.0
'2020-06-18',0.0
'2020-06-19',0.0
'2020-06-20',0.0
'2020-06-21',0.0
'2020-06-22',0.0
'2020-06-23',0.0
'2020-06-24',0.012857142857142856914
'2020-06-25',0.028571428571428574005
'2020-06-26',0.11142857142857143237
'2020-06-27',0.11142857142857143237
'2020-06-28',0.11571428571428572784
'2020-06-29',0.11571428571428572784
'2020-06-30',0.13428571428571428603
'2020-07-01',0.12142857142857142738
'2020-07-02',0.10571428571428571896
'2020-07-03',0.10000000000000000555
'2020-07-04',0.10000000000000000555
'2020-07-05',0.098571428571428573728
'2020-07-06',0.098571428571428573728
'2020-07-07',0.44285714285714289362
'2020-07-08',0.5514285714285714901
'2020-07-09',0.55714285714285716188
'2020-07-10',0.48285714285714292914
'2020-07-11',0.48285714285714292914
'2020-07-12',0.47999999999999998223
'2020-07-13',0.47999999999999998223
'2020-07-14',0.12142857142857144125
'2020-07-15',0.012857142857142856914
'2020-07-16',0.0071428571428571435014
'2020-07-17',0.0042857142857142859274
'2020-07-18',0.0042857142857142859274
'2020-07-19',0.20714285714285712858
'2020-07-20',0.20714285714285712858
'2020-07-21',0.22999999999999998223
'2020-07-22',0.22999999999999998223
'2020-07-23',0.22999999999999998223
'2020-07-24',0.22999999999999998223
'2020-07-25',0.22999999999999998223
'2020-07-26',0.027142857142857142183
'2020-07-27',0.038571428571428575948
'2020-07-28',0.1228571428571428592
'2020-07-29',0.1228571428571428592
'2020-07-30',0.1228571428571428592
'2020-07-31',0.19999999999999998334
'2020-08-01',0.27857142857142858094
'2020-08-02',0.27857142857142858094
'2020-08-03',0.26714285714285718187
'2020-08-04',0.22142857142857144681
'2020-08-05',0.22142857142857144681
'2020-08-06',0.22142857142857144681
'2020-08-07',0.14428571428571429491
'2020-08-08',0.065714285714285711192
'2020-08-09',0.31714285714285717077
'2020-08-10',0.35142857142857142349
'2020-08-11',0.28571428571428569842
'2020-08-12',0.28571428571428569842
'2020-08-13',0.31571428571428572507
'2020-08-14',0.33571428571428574283
'2020-08-15',0.36428571428571432377
'2020-08-16',0.13285714285714286808
'2020-08-17',0.098571428571428573728
'2020-08-18',0.098571428571428573728
'2020-08-19',0.098571428571428573728
'2020-08-20',0.068571428571428574838
'2020-08-21',0.048571428571428577891
'2020-08-22',0.071428571428571424606
'2020-08-23',0.051428571428571427659
'2020-08-24',0.11142857142857143237
'2020-08-25',0.11142857142857143237
'2020-08-26',0.1128571428571428642
'2020-08-27',0.1128571428571428642
'2020-08-28',0.1128571428571428642
'2020-08-29',0.094285714285714292137
'2020-08-30',0.11428571428571429602
'2020-08-31',0.15571428571428569398
'2020-09-01',0.15571428571428569398
'2020-09-02',0.15428571428571430379
'2020-09-03',0.15428571428571430379
'2020-09-04',0.15428571428571430379
'2020-09-05',0.12142857142857142738
'2020-09-06',0.10142857142857142349
'2020-09-07',0.17142857142857143015
'2020-09-08',0.17142857142857143015
'2020-09-09',0.17142857142857143015
'2020-09-10',0.17142857142857143015
'2020-09-11',0.17142857142857143015
'2020-09-12',0.17142857142857143015
'2020-09-13',0.17142857142857143015
'2020-09-14',0.0
'2020-09-15',0.0
'2020-09-16',0.0
'2020-09-17',0.0
'2020-09-18',0.0
'2020-09-19',0.0
'2020-09-20',0.0
'2020-09-21',0.0
'2020-09-22',0.0
'2020-09-23',0.0
'2020-09-24',0.0042857142857142859274
'2020-09-25',0.0071428571428571435014
'2020-09-26',0.074285714285714288251
'2020-09-27',0.23714285714285712747
'2020-09-28',0.23714285714285712747
'2020-09-29',0.24285714285714285476
'2020-09-30',0.24285714285714285476
'2020-10-01',0.23857142857142857317
'2020-10-02',0.23571428571428570952
'2020-10-03',0.16857142857142856651
'2020-10-04',0.0085714285714285718548
'2020-10-05',0.0085714285714285718548
'2020-10-06',0.0028571428571428571403
'2020-10-07',0.0028571428571428571403
'2020-10-08',0.0028571428571428571403
'2020-10-09',0.13999999999999998556
'2020-10-10',0.18857142857142858427
'2020-10-11',0.18571428571428572062
'2020-10-12',0.18571428571428572062
'2020-10-13',0.38000000000000000444
'2020-10-14',0.38142857142857139463
'2020-10-15',0.38142857142857139463
'2020-10-16',0.24428571428571430046
'2020-10-17',0.19571428571428572951
'2020-10-18',0.19571428571428572951
'2020-10-19',0.19571428571428572951
'2020-10-20',0.0014285714285714285701
'2020-10-21',0.0
'2020-10-22',0.0028571428571428571403
'2020-10-23',0.0057142857142857142807
'2020-10-24',0.0057142857142857142807
'2020-10-25',0.021428571428571428769
'2020-10-26',0.23999999999999999111
'2020-10-27',0.33142857142857140573
'2020-10-28',0.33142857142857140573
'2020-10-29',0.38571428571428573173
'2020-10-30',0.38285714285714289584
'2020-10-31',0.38285714285714289584
'2020-11-01',0.36714285714285710415
'2020-11-02',0.1485714285714285765
'2020-11-03',0.057142857142857148011
'2020-11-04',0.057142857142857148011
'2020-11-05',0.0
'2020-11-06',0.0
'2020-11-07',0.0
'2020-11-08',0.11142857142857143237
'2020-11-09',0.14571428571428571285
'2020-11-10',0.1728571428571428481
'2020-11-11',0.1728571428571428481
'2020-11-12',0.18285714285714285698
'2020-11-13',0.18285714285714285698
'2020-11-14',0.18285714285714285698
'2020-11-15',0.071428571428571424606
'2020-11-16',0.037142857142857144125
'2020-11-17',0.010000000000000000208
'2020-11-18',0.010000000000000000208
'2020-11-19',0.0
'2020-11-20',0.077142857142857151897
'2020-11-21',0.077142857142857151897
'2020-11-22',0.077142857142857151897
'2020-11-23',0.19000000000000000222
'2020-11-24',0.19000000000000000222
'2020-11-25',0.19000000000000000222
'2020-11-26',0.19000000000000000222
'2020-11-27',0.25285714285714283589
'2020-11-28',0.25285714285714283589
'2020-11-29',0.25285714285714283589
'2020-11-30',0.13999999999999998556
'2020-12-01',0.15571428571428572174
'2020-12-02',0.3014285714285714901
'2020-12-03',0.3014285714285714901
'2020-12-04',0.16142857142857144903
'2020-12-05',0.16142857142857144903
'2020-12-06',0.16857142857142859426
'2020-12-07',0.16857142857142859426
'2020-12-08',0.15285714285714285809
'2020-12-09',0.0071428571428571435014
'2020-12-10',0.0071428571428571435014
'2020-12-11',0.044285714285714282423
'2020-12-12',0.044285714285714282423
'2020-12-13',0.16000000000000000333
'2020-12-14',0.2542857142857143371
'2020-12-15',0.2542857142857143371
'2020-12-16',0.2542857142857143371
'2020-12-17',0.25571428571428572729
'2020-12-18',0.21857142857142858316
'2020-12-19',0.21857142857142858316
'2020-12-20',0.09571428571428572396
'2020-12-21',0.035714285714285712303
'2020-12-22',0.16714285714285712081
'2020-12-23',0.16714285714285712081
'2020-12-24',0.16571428571428573062
'2020-12-25',0.16571428571428573062
'2020-12-26',0.16571428571428573062
'2020-12-27',0.16571428571428573062
'2020-12-28',0.19999999999999998334
'2020-12-29',0.15714285714285716744
'2020-12-30',0.16428571428571431267
'2020-12-31',0.19571428571428572951
'2021-01-01',0.19857142857142859315
'2021-01-02',0.19857142857142859315
'2021-01-03',0.19857142857142859315
'2021-01-04',0.13000000000000000444
'2021-01-05',0.041428571428571432655
'2021-01-06',0.034285714285714287419
'2021-01-07',0.0028571428571428571403
'2021-01-08',0.0
'2021-01-09',0.0
'2021-01-10',0.0
'2021-01-11',0.0
'2021-01-12',0.054285714285714284366
'2021-01-13',0.16571428571428573062
'2021-01-14',0.16571428571428573062
'2021-01-15',0.16571428571428573062
'2021-01-16',0.16571428571428573062
'2021-01-17',0.16857142857142859426
'2021-01-18',0.16857142857142859426
'2021-01-19',0.11428571428571429602
'2021-01-20',0.0028571428571428571403
'2021-01-21',0.0028571428571428571403
'2021-01-22',0.0028571428571428571403
'2021-01-23',0.017142857142857143709
'2021-01-24',0.014285714285714287002
'2021-01-25',0.014285714285714287002
'2021-01-26',0.014285714285714287002
'2021-01-27',0.014285714285714287002
'2021-01-28',0.031428571428571430712
'2021-01-29',0.29571428571428576281
'2021-01-30',0.29999999999999998889
'2021-01-31',0.30142857142857143459
'2021-02-01',0.30142857142857143459
'2021-02-02',0.31142857142857138796
'2021-02-03',0.31142857142857138796
'2021-02-04',0.3500000000000000333
'2021-02-05',0.085714285714285728956
'2021-02-06',0.067142857142857143015
'2021-02-07',0.067142857142857143015
'2021-02-08',0.081428571428571433488
'2021-02-09',0.071428571428571424606
'2021-02-10',0.071428571428571424606
'2021-02-11',0.015714285714285715356
'2021-02-12',0.018571428571428572062
'2021-02-13',0.13571428571428570397
'2021-02-14',0.13428571428571428603
'2021-02-15',0.18428571428571430268
'2021-02-16',0.20428571428571432044
'2021-02-17',0.20428571428571432044
'2021-02-18',0.20428571428571432044
'2021-02-19',0.27571428571428574505
'2021-02-20',0.16000000000000000333
'2021-02-21',0.16000000000000000333
'2021-02-22',0.09571428571428572396
'2021-02-23',0.075714285714285720074
'2021-02-24',0.13142857142857142238
'2021-02-25',0.16285714285714286697
'2021-02-26',0.11142857142857143237
'2021-02-27',0.11000000000000000055
'2021-02-28',0.11000000000000000055
'2021-03-01',0.11000000000000000055
'2021-03-02',0.11000000000000000055
'2021-03-03',0.054285714285714284366
'2021-03-04',0.022857142857142857123
'2021-03-05',0.0
'2021-03-06',0.0
'2021-03-07',0.0
'2021-03-08',0.0
'2021-03-09',0.0
'2021-03-10',0.0
'2021-03-11',0.0
'2021-03-12',0.0
'2021-03-13',0.0
'2021-03-14',0.0
'2021-03-15',0.085714285714285715078
'2021-03-16',0.095714285714285710082
'2021-03-17',0.095714285714285710082
'2021-03-18',0.095714285714285710082
'2021-03-19',0.095714285714285710082
'2021-03-20',0.095714285714285710082
'2021-03-21',0.27714285714285713524
'2021-03-22',0.19285714285714286586
'2021-03-23',0.20999999999999999222
'2021-03-24',0.20999999999999999222
'2021-03-25',0.31857142857142856096
'2021-03-26',0.31857142857142856096
'2021-03-27',0.31857142857142856096
'2021-03-28',0.18714285714285713857
'2021-03-29',0.18999999999999997446
'2021-03-30',0.16285714285714283922
'2021-03-31',0.16285714285714283922
'2021-04-01',0.054285714285714284366
'2021-04-02',0.054285714285714284366
'2021-04-03',0.054285714285714284366
'2021-04-04',0.0042857142857142859274
'2021-04-05',0.0
'2021-04-06',0.0014285714285714285701
'2021-04-07',0.0028571428571428571403
'2021-04-08',0.062857142857142861425
'2021-04-09',0.13285714285714284033
'2021-04-10',0.14142857142857143126
'2021-04-11',0.14142857142857143126
'2021-04-12',0.25999999999999995337
'2021-04-13',0.26428571428571429047
'2021-04-14',0.26285714285714284477
'2021-04-15',0.20285714285714284699
'2021-04-16',0.13285714285714284033
'2021-04-17',0.12428571428571429102
'2021-04-18',0.13999999999999998556
'2021-04-19',0.021428571428571428769
'2021-04-20',0.015714285714285715356
'2021-04-21',0.015714285714285715356
'2021-04-22',0.099999999999999991673
'2021-04-23',0.099999999999999991673
'2021-04-24',0.099999999999999991673
'2021-04-25',0.091428571428571428492
'2021-04-26',0.094285714285714292137
'2021-04-27',0.098571428571428573728
'2021-04-28',0.098571428571428573728
'2021-04-29',0.014285714285714287002
'2021-04-30',0.097142857142857128027
'2021-05-01',0.12999999999999997668
'2021-05-02',0.16714285714285712081
'2021-05-03',0.16428571428571428492
'2021-05-04',0.15999999999999997557
'2021-05-05',0.16714285714285712081
'2021-05-06',0.23428571428571426382
'2021-05-07',0.15571428571428572174
'2021-05-08',0.1228571428571428592
'2021-05-09',0.07857142857142858372
'2021-05-10',0.07857142857142858372
'2021-05-11',0.07857142857142858372
'2021-05-12',0.071428571428571424606
'2021-05-13',0.0057142857142857142807
'2021-05-14',0.0014285714285714285701
'2021-05-15',0.0014285714285714285701
'2021-05-16',0.0014285714285714285701
'2021-05-17',0.0014285714285714285701
'2021-05-18',0.0014285714285714285701
'2021-05-19',0.0014285714285714285701
'2021-05-20',0.0
'2021-05-21',0.0
'2021-05-22',0.0
'2021-05-23',0.010000000000000000208
'2021-05-24',0.012857142857142858649
'2021-05-25',0.18714285714285713857
'2021-05-26',0.25285714285714283589
'2021-05-27',0.38000000000000000444
'2021-05-28',0.38285714285714289584
'2021-05-29',0.38285714285714289584
'2021-05-30',0.37285714285714283144
'2021-05-31',0.42428571428571426604
'2021-06-01',0.30571428571428571618
'2021-06-02',0.24000000000000001887
'2021-06-03',0.1128571428571428642
'2021-06-04',0.12000000000000000943
'2021-06-05',0.18714285714285713857
'2021-06-06',0.18857142857142858427
'2021-06-07',0.13428571428571428603
'2021-06-08',0.07857142857142858372
'2021-06-09',0.07857142857142858372
'2021-06-10',0.080000000000000001665
'2021-06-11',0.10142857142857142349
'2021-06-12',0.034285714285714287419
'2021-06-13',0.032857142857142855596
'2021-06-14',0.032857142857142855596
'2021-06-15',0.032857142857142855596
'2021-06-16',0.052857142857142859482
'2021-06-17',0.051428571428571427659
'2021-06-18',0.020000000000000000416
'2021-06-19',0.054285714285714284366
'2021-06-20',0.054285714285714284366
'2021-06-21',0.054285714285714284366
'2021-06-22',0.054285714285714284366
'2021-06-23',0.039999999999999993893
'2021-06-24',0.039999999999999993893
'2021-06-25',0.039999999999999993893
'2021-06-26',0.0057142857142857142807
'2021-06-27',0.098571428571428573728
'2021-06-28',0.22714285714285714634
'2021-06-29',0.32285714285714289806
'2021-06-30',0.36571428571428571396
'2021-07-01',0.36571428571428571396
'2021-07-02',0.36571428571428571396
'2021-07-03',0.44428571428571433932
'2021-07-04',0.35142857142857142349
'2021-07-05',0.547142857142857153
'2021-07-06',0.74571428571428577392
'2021-07-07',0.73571428571428576503
'2021-07-08',0.73714285714285721073
'2021-07-09',0.94000000000000005773
'2021-07-10',0.86142857142857132135
'2021-07-11',0.86142857142857132135
'2021-07-12',0.53714285714285714412
'2021-07-13',0.24285714285714285476
'2021-07-14',0.2928571428571428159
'2021-07-15',0.2957142857142857073
'2021-07-16',0.094285714285714292137
'2021-07-17',0.094285714285714292137
'2021-07-18',0.10142857142857143737
'2021-07-19',0.10142857142857143737
'2021-07-20',0.10285714285714286919
'2021-07-21',0.014285714285714285268
'2021-07-22',0.080000000000000001665
'2021-07-23',0.19000000000000000222
'2021-07-24',0.19000000000000000222
'2021-07-25',0.20285714285714284699
'2021-07-26',0.26999999999999996225
'2021-07-27',0.26857142857142857206
'2021-07-28',0.26857142857142857206
'2021-07-29',0.20428571428571432044
'2021-07-30',0.092857142857142860314
'2021-07-31',0.092857142857142860314
'2021-08-01',0.072857142857142856429
'2021-08-02',0.0057142857142857142807
'2021-08-03',0.0057142857142857142807
'2021-08-04',0.0057142857142857142807
'2021-08-05',0.029999999999999998889
'2021-08-06',0.029999999999999998889
'2021-08-07',0.1485714285714285765
'2021-08-08',0.1742857142857142938
'2021-08-09',0.1742857142857142938
'2021-08-10',0.1742857142857142938
'2021-08-11',0.1742857142857142938
'2021-08-12',0.14428571428571429491
'2021-08-13',0.14428571428571429491
'2021-08-14',0.025714285714285713829
'2021-08-15',0.0
'2021-08-16',0.028571428571428574005
'2021-08-17',0.028571428571428574005
'2021-08-18',0.66428571428571436818
'2021-08-19',1.0457142857142858183
'2021-08-20',1.1985714285714286209
'2021-08-21',1.1985714285714286209
'2021-08-22',1.1985714285714286209
'2021-08-23',1.1699999999999999289
'2021-08-24',1.2657142857142855696
'2021-08-25',0.63000000000000000444
'2021-08-26',0.24857142857142860981
'2021-08-27',0.09571428571428572396
'2021-08-28',0.09571428571428572396
'2021-08-29',0.11166666666666667795
'2021-08-30',0.13400000000000000799
'2021-08-31',0.0
